2026-09-19T17:57:46+00:00 watchdog v2 start pid 477222 guarding ^/bin/bash /root/night-20260919/serve[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/step2b-cram-smc.log)
2026-09-19T17:57:46+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0
2026-09-19T18:41:35+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:959W
2026-09-19T18:41:40+00:00 card0:1000MHz/100%/1 card1:1000MHz/5%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1095W
2026-09-19T18:41:45+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:955W
2026-09-19T18:41:50+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1098W
2026-09-19T18:41:56+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:952W
2026-09-19T18:42:01+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1099W
2026-09-19T18:42:06+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1097W
2026-09-19T18:42:11+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1063W
2026-09-19T18:42:16+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1099W
2026-09-19T18:42:21+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1088W
2026-09-19T18:42:26+00:00 card0:1730MHz/59%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1088W
2026-09-19T18:42:31+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:997W
2026-09-19T18:42:36+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:996W
2026-09-19T18:42:41+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1038W
2026-09-19T18:42:46+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1094W
2026-09-19T18:42:51+00:00 card0:1674MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1092W
2026-09-19T18:42:56+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1093W
2026-09-19T18:43:01+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1095W
2026-09-19T18:43:06+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1095W
2026-09-19T18:43:11+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1098W
2026-09-19T18:43:16+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1096W
2026-09-19T18:43:21+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:973W
2026-09-19T18:43:26+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1096W
2026-09-19T18:43:31+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1097W
2026-09-19T18:43:36+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:966W
2026-09-19T18:43:41+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1097W
2026-09-19T18:43:47+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1100W
2026-09-19T18:43:52+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1098W
2026-09-19T18:43:57+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1096W
2026-09-19T18:44:02+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1097W
2026-09-19T18:44:07+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1064W
2026-09-19T18:44:12+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1098W
2026-09-19T18:44:17+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:949W
2026-09-19T18:44:22+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1098W
2026-09-19T18:44:27+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1098W
2026-09-19T18:44:32+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:792W
2026-09-19T18:44:37+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1445MHz/100%/0 card3:1540MHz/100%/0 DC:1093W
2026-09-19T18:44:42+00:00 card0:1540MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1095W
2026-09-19T18:44:47+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1097W
2026-09-19T18:44:52+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:975W
2026-09-19T18:44:57+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1094W
2026-09-19T18:45:02+00:00 card0:1674MHz/100%/0 card1:1674MHz/100%/0 card2:1674MHz/100%/0 card3:1540MHz/100%/0 DC:1095W
2026-09-19T18:45:07+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1098W
2026-09-19T18:45:12+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:968W
2026-09-19T18:45:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1098W
2026-09-19T18:45:22+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1098W
2026-09-19T18:45:27+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:965W
2026-09-19T18:45:32+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1098W
2026-09-19T18:45:38+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:976W
2026-09-19T18:45:43+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1098W
2026-09-19T18:45:48+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:979W
2026-09-19T18:45:53+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1098W
2026-09-19T18:45:58+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:947W
2026-09-19T18:46:03+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1101W
2026-09-19T18:46:08+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1099W
2026-09-19T18:46:13+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1066W
2026-09-19T18:46:18+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1100W
2026-09-19T18:46:23+00:00 card0:1000MHz/63%/1 card1:1730MHz/15%/0 card2:1730MHz/97%/0 card3:1730MHz/99%/0 DC:1008W
2026-09-19T18:46:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T18:46:33+00:00 card0:1730MHz/100%/0 card1:1000MHz/21%/0 card2:1730MHz/61%/0 card3:1730MHz/98%/0 DC:1002W
2026-09-19T18:46:38+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1007W
2026-09-19T18:46:43+00:00 card0:1000MHz/23%/0 card1:1730MHz/68%/0 card2:1730MHz/97%/0 card3:1730MHz/99%/0 DC:1007W
2026-09-19T18:46:48+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T18:46:53+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1003W
2026-09-19T18:46:58+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:992W
2026-09-19T18:47:03+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1005W
2026-09-19T18:47:08+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/18%/0 card3:1730MHz/79%/0 DC:1011W
2026-09-19T18:47:13+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1008W
2026-09-19T18:47:18+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1001W
2026-09-19T18:47:23+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/23%/0 DC:1008W
2026-09-19T18:47:29+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/11%/0 card3:1730MHz/86%/0 DC:1008W
2026-09-19T18:47:34+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1010W
2026-09-19T18:47:39+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1009W
2026-09-19T18:47:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T18:47:49+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1007W
2026-09-19T18:47:54+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T18:47:59+00:00 card0:1730MHz/100%/0 card1:1000MHz/16%/0 card2:1730MHz/67%/0 card3:1730MHz/98%/0 DC:1002W
2026-09-19T18:48:04+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/12%/0 card3:1730MHz/84%/0 DC:1001W
2026-09-19T18:48:09+00:00 card0:1730MHz/92%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:967W
2026-09-19T18:48:14+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T18:48:19+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/1%/0 card3:1000MHz/2%/0 DC:1001W
2026-09-19T18:48:24+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:339W
2026-09-19T18:48:29+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:984W
2026-09-19T18:48:34+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:997W
2026-09-19T18:48:39+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1674MHz/100%/0 card3:1730MHz/100%/0 DC:1091W
2026-09-19T18:48:44+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:989W
2026-09-19T18:48:49+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1092W
2026-09-19T18:48:54+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:1093W
2026-09-19T18:48:59+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:984W
2026-09-19T18:49:04+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:981W
2026-09-19T18:49:09+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:976W
2026-09-19T18:49:14+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:977W
2026-09-19T18:49:19+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:973W
2026-09-19T18:49:25+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:971W
2026-09-19T18:49:30+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1094W
2026-09-19T18:49:35+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1096W
2026-09-19T18:49:40+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:965W
2026-09-19T18:49:45+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1095W
2026-09-19T18:49:50+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1096W
2026-09-19T18:49:55+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:958W
2026-09-19T18:50:00+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1097W
2026-09-19T18:50:05+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:958W
2026-09-19T18:50:10+00:00 card0:1000MHz/2%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1097W
2026-09-19T18:50:15+00:00 card0:1540MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:951W
2026-09-19T18:50:20+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1098W
2026-09-19T18:50:25+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1097W
2026-09-19T18:50:30+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1059W
2026-09-19T18:50:35+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1097W
2026-09-19T18:50:40+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1100W
2026-09-19T18:50:45+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T18:50:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T18:50:55+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/81%/1 card3:1730MHz/12%/0 DC:1004W
2026-09-19T18:51:00+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0
2026-09-19T18:51:05+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:997W
2026-09-19T18:51:10+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T18:51:15+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1003W
2026-09-19T18:51:21+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:941W
2026-09-19T18:51:26+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1003W
2026-09-19T18:51:31+00:00 card0:1000MHz/100%/1 card1:1730MHz/13%/0 card2:1730MHz/94%/0 card3:1730MHz/99%/0 DC:1005W
2026-09-19T18:51:36+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1004W
2026-09-19T18:51:41+00:00 card0:1730MHz/6%/0 card1:1730MHz/26%/0 card2:1730MHz/27%/0 card3:1730MHz/29%/0 DC:1003W
2026-09-19T18:51:46+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:509W
2026-09-19T18:51:51+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1043W
2026-09-19T18:51:56+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/87%/1 DC:1088W
2026-09-19T18:52:01+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:965W
2026-09-19T18:52:06+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1090W
2026-09-19T18:52:11+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/7%/0 DC:1092W
2026-09-19T18:52:16+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:958W
2026-09-19T18:52:21+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:960W
2026-09-19T18:52:26+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:957W
2026-09-19T18:52:31+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:953W
2026-09-19T18:52:36+00:00 card0:1000MHz/5%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:949W
2026-09-19T18:52:41+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1093W
2026-09-19T18:52:46+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1093W
2026-09-19T18:52:51+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1094W
2026-09-19T18:52:56+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:940W
2026-09-19T18:53:01+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:1094W
2026-09-19T18:53:06+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1092W
2026-09-19T18:53:12+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:931W
2026-09-19T18:53:17+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1095W
2026-09-19T18:53:22+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:927W
2026-09-19T18:53:27+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1096W
2026-09-19T18:53:32+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1097W
2026-09-19T18:53:37+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1098W
2026-09-19T18:53:42+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:941W
2026-09-19T18:53:47+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1097W
2026-09-19T18:53:52+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1027W
2026-09-19T18:53:57+00:00 card0:1730MHz/17%/0 card1:1730MHz/17%/0 card2:1730MHz/18%/0 card3:1730MHz/16%/0 DC:1097W
2026-09-19T18:54:02+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/17%/0 DC:918W
2026-09-19T18:54:07+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/16%/0 card3:1730MHz/82%/0 DC:907W
2026-09-19T18:54:12+00:00 card0:1730MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1010W
2026-09-19T18:54:17+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1016W
2026-09-19T18:54:22+00:00 card0:1000MHz/37%/1 card1:1730MHz/32%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:1013W
2026-09-19T18:54:27+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1016W
2026-09-19T18:54:32+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1017W
2026-09-19T18:54:37+00:00 card0:1730MHz/11%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:0W
2026-09-19T18:54:42+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:337W
2026-09-19T18:54:47+00:00 card0:1730MHz/13%/0 card1:1730MHz/94%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1097W
2026-09-19T18:54:52+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/65%/1 card3:1730MHz/30%/0
2026-09-19T18:54:57+00:00 card0:1730MHz/100%/0 card1:1730MHz/11%/0 card2:1730MHz/83%/0 card3:1730MHz/99%/0 DC:1012W
2026-09-19T18:55:03+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/9%/0 DC:889W
2026-09-19T18:55:08+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1007W
2026-09-19T18:55:13+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1008W
2026-09-19T18:55:18+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1007W
2026-09-19T18:55:23+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:1005W
2026-09-19T18:55:28+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1007W
2026-09-19T18:55:33+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/35%/1 card3:1730MHz/61%/0 DC:1007W
2026-09-19T18:55:38+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1008W
2026-09-19T18:55:43+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:1005W
2026-09-19T18:55:48+00:00 card0:1730MHz/63%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1009W
2026-09-19T18:55:53+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:1006W
2026-09-19T18:55:58+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:903W
2026-09-19T18:56:03+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1008W
