2026-09-19T15:17:45+00:00 watchdog v2 start pid 259565 guarding ^/bin/bash /root/night-20260919/serve[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/step2-chat-smc.log)
2026-09-19T15:17:45+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0
2026-09-19T17:22:07+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1089W
2026-09-19T17:22:12+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:968W
2026-09-19T17:22:17+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1091W
2026-09-19T17:22:22+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1090W
2026-09-19T17:22:27+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1059W
2026-09-19T17:22:32+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:955W
2026-09-19T17:22:37+00:00 card0:1730MHz/92%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:1092W
2026-09-19T17:22:42+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:946W
2026-09-19T17:22:47+00:00 card0:1730MHz/10%/0 card1:1000MHz/11%/0 card2:1000MHz/8%/0 card3:1730MHz/1%/0 DC:917W
2026-09-19T17:22:52+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:922W
2026-09-19T17:22:57+00:00 card0:1000MHz/74%/1 card1:1730MHz/8%/0 card2:1730MHz/93%/0 card3:1730MHz/99%/0 DC:946W
2026-09-19T17:23:02+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:945W
2026-09-19T17:23:07+00:00 card0:1730MHz/100%/0 card1:1730MHz/5%/0 card2:1730MHz/85%/0 card3:1730MHz/99%/0 DC:946W
2026-09-19T17:23:12+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:902W
2026-09-19T17:23:17+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1000MHz/79%/1 DC:334W
2026-09-19T17:23:22+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:337W
2026-09-19T17:23:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:946W
2026-09-19T17:23:33+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:944W
2026-09-19T17:23:38+00:00 card0:1730MHz/8%/0 card1:1730MHz/96%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:942W
2026-09-19T17:23:43+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:943W
2026-09-19T17:23:48+00:00 card0:1000MHz/92%/1 card1:1730MHz/3%/0 card2:1730MHz/90%/0 card3:1730MHz/99%/0 DC:944W
2026-09-19T17:23:53+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T17:23:58+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:946W
2026-09-19T17:24:03+00:00 card0:1730MHz/5%/0 card1:1730MHz/88%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:947W
2026-09-19T17:24:08+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:926W
2026-09-19T17:24:13+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T17:24:18+00:00 card0:1730MHz/4%/0 card1:1730MHz/3%/0 card2:1000MHz/4%/0 card3:1000MHz/0%/0 DC:947W
2026-09-19T17:24:23+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1085W
2026-09-19T17:24:28+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1086W
2026-09-19T17:24:33+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1000W
2026-09-19T17:24:38+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1000MHz/46%/1 DC:994W
2026-09-19T17:24:43+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1034W
2026-09-19T17:24:48+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:1089W
2026-09-19T17:24:53+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1034W
2026-09-19T17:24:58+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:990W
2026-09-19T17:25:03+00:00 card0:1730MHz/99%/0 card1:1000MHz/52%/1 card2:1730MHz/35%/0 card3:1730MHz/96%/0 DC:985W
2026-09-19T17:25:08+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:1091W
2026-09-19T17:25:13+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:944W
2026-09-19T17:25:19+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/24%/0 DC:947W
2026-09-19T17:25:24+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:940W
2026-09-19T17:25:29+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T17:25:34+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:946W
2026-09-19T17:25:39+00:00 card0:1730MHz/17%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:953W
2026-09-19T17:25:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/18%/0 DC:947W
2026-09-19T17:25:49+00:00 card0:1730MHz/11%/0 card1:1730MHz/81%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:945W
2026-09-19T17:25:54+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T17:25:59+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:835W
2026-09-19T17:26:04+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:963W
2026-09-19T17:26:09+00:00 card0:1674MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1085W
2026-09-19T17:26:14+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:970W
2026-09-19T17:26:19+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1674MHz/100%/0 card3:1730MHz/100%/0 DC:1089W
2026-09-19T17:26:24+00:00 card0:1608MHz/100%/0 card1:1674MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1024W
2026-09-19T17:26:29+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:967W
2026-09-19T17:26:34+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:997W
2026-09-19T17:26:39+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T17:26:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1091W
2026-09-19T17:26:49+00:00 card0:1730MHz/17%/0 card1:1730MHz/15%/0 card2:1730MHz/17%/0 card3:1730MHz/17%/0 DC:983W
2026-09-19T17:26:54+00:00 card0:1730MHz/64%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:941W
2026-09-19T17:26:59+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:929W
2026-09-19T17:27:04+00:00 card0:1730MHz/8%/0 card1:1730MHz/95%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:922W
2026-09-19T17:27:10+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:923W
2026-09-19T17:27:15+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T17:27:20+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T17:27:25+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T17:27:30+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:928W
2026-09-19T17:27:35+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T17:27:40+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T17:27:45+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:926W
2026-09-19T17:27:50+00:00 card0:1000MHz/10%/0 card1:1000MHz/9%/0 card2:1000MHz/8%/0 card3:1730MHz/9%/0 DC:949W
2026-09-19T17:27:55+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:416W
2026-09-19T17:28:00+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1031W
2026-09-19T17:28:05+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1087W
2026-09-19T17:28:10+00:00 card0:1540MHz/100%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:995W
2026-09-19T17:28:15+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1089W
2026-09-19T17:28:20+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:993W
2026-09-19T17:28:25+00:00 card0:1730MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1088W
2026-09-19T17:28:30+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T17:28:35+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:1054W
2026-09-19T17:28:40+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1058W
2026-09-19T17:28:45+00:00 card0:1730MHz/100%/0 card1:1000MHz/34%/1 card2:1730MHz/22%/0 card3:1730MHz/94%/0 DC:1064W
2026-09-19T17:28:50+00:00 card0:1730MHz/8%/0 card1:1730MHz/94%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:953W
2026-09-19T17:28:56+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/10%/0 DC:945W
2026-09-19T17:29:01+00:00 card0:1730MHz/57%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:950W
2026-09-19T17:29:06+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T17:29:11+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/11%/0 DC:954W
2026-09-19T17:29:16+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/6%/0 DC:906W
2026-09-19T17:29:21+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T17:29:26+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:945W
2026-09-19T17:29:31+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:948W
2026-09-19T17:29:36+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T17:29:41+00:00 card0:1730MHz/5%/0 card1:1730MHz/90%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:944W
2026-09-19T17:29:46+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:945W
2026-09-19T17:29:51+00:00 card0:1730MHz/53%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:909W
2026-09-19T17:29:56+00:00 card0:1730MHz/100%/0 card1:1000MHz/27%/0 card2:1730MHz/37%/0 card3:1730MHz/97%/0 DC:949W
2026-09-19T17:30:01+00:00 card0:1730MHz/1%/0 card1:1730MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:950W
2026-09-19T17:30:06+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:904W
2026-09-19T17:30:11+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1674MHz/100%/0 card3:1674MHz/100%/0 DC:963W
2026-09-19T17:30:16+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1063W
2026-09-19T17:30:21+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1001W
2026-09-19T17:30:26+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:1089W
2026-09-19T17:30:31+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:343W
2026-09-19T17:30:36+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1091W
2026-09-19T17:30:41+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1091W
2026-09-19T17:30:47+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1091W
2026-09-19T17:30:52+00:00 card0:1730MHz/99%/0 card1:1674MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1093W
2026-09-19T17:30:57+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1091W
2026-09-19T17:31:02+00:00 card0:1730MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1000W
2026-09-19T17:31:07+00:00 card0:1730MHz/100%/0 card1:1000MHz/24%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:1089W
2026-09-19T17:31:12+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:971W
2026-09-19T17:31:17+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1090W
2026-09-19T17:31:22+00:00 card0:1540MHz/100%/0 card1:1730MHz/100%/0 card2:1674MHz/100%/0 card3:1674MHz/100%/0 DC:1055W
2026-09-19T17:31:27+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:965W
2026-09-19T17:31:32+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:965W
2026-09-19T17:31:37+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:994W
2026-09-19T17:31:42+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:978W
2026-09-19T17:31:47+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1090W
2026-09-19T17:31:52+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:933W
2026-09-19T17:31:57+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T17:32:02+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T17:32:07+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:955W
2026-09-19T17:32:12+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:952W
2026-09-19T17:32:17+00:00 card0:1000MHz/17%/0 card1:1730MHz/51%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:950W
2026-09-19T17:32:22+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T17:32:27+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T17:32:32+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:948W
2026-09-19T17:32:38+00:00 card0:1730MHz/100%/0 card1:1000MHz/45%/1 card2:1730MHz/10%/0 card3:1730MHz/94%/0 DC:950W
2026-09-19T17:32:43+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T17:32:48+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:803W
2026-09-19T17:32:53+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1540MHz/100%/0 DC:1050W
2026-09-19T17:32:58+00:00 card0:1730MHz/18%/0 card1:1730MHz/17%/0 card2:1730MHz/18%/0 card3:1730MHz/18%/0 DC:1088W
2026-09-19T17:33:03+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:967W
2026-09-19T17:33:08+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1090W
2026-09-19T17:33:13+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:982W
2026-09-19T17:33:18+00:00 card0:1540MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:963W
2026-09-19T17:33:23+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1017W
2026-09-19T17:33:28+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T17:33:33+00:00 card0:1674MHz/100%/0 card1:1674MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T17:33:38+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:750W
2026-09-19T17:33:43+00:00 card0:1000MHz/0%/0 card1:1000MHz/3%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:942W
2026-09-19T17:33:48+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1086W
2026-09-19T17:33:53+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1087W
2026-09-19T17:33:58+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:967W
2026-09-19T17:34:03+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1089W
2026-09-19T17:34:08+00:00 card0:1674MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:966W
2026-09-19T17:34:13+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1002W
2026-09-19T17:34:18+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1674MHz/100%/0 DC:1091W
2026-09-19T17:34:23+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1091W
2026-09-19T17:34:29+00:00 card0:1000MHz/0%/0 card1:1730MHz/54%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:1092W
2026-09-19T17:34:34+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1093W
2026-09-19T17:34:39+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:862W
2026-09-19T17:34:44+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:955W
2026-09-19T17:34:49+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T17:34:54+00:00 card0:1730MHz/14%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:957W
2026-09-19T17:34:59+00:00 card0:1000MHz/48%/1 card1:1730MHz/30%/0 card2:1730MHz/95%/0 card3:1730MHz/99%/0 DC:957W
2026-09-19T17:35:04+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:957W
2026-09-19T17:35:09+00:00 card0:1000MHz/25%/0 card1:1730MHz/66%/0 card2:1730MHz/97%/0 card3:1730MHz/99%/0 DC:957W
2026-09-19T17:35:14+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/33%/1 DC:956W
2026-09-19T17:35:19+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T17:35:24+00:00 card0:1730MHz/8%/0 card1:1730MHz/92%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:955W
2026-09-19T17:35:29+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:956W
2026-09-19T17:35:34+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:956W
2026-09-19T17:35:39+00:00 card0:1730MHz/2%/0 card1:1730MHz/2%/0 card2:1730MHz/2%/0 card3:1730MHz/1%/0 DC:955W
2026-09-19T17:35:44+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:968W
2026-09-19T17:35:49+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1068W
2026-09-19T17:35:54+00:00 card0:1730MHz/99%/0 card1:1000MHz/8%/0 card2:1730MHz/77%/0 card3:1730MHz/99%/0 DC:1079W
2026-09-19T17:35:59+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:981W
2026-09-19T17:36:04+00:00 card0:1540MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:974W
2026-09-19T17:36:09+00:00 card0:1000MHz/2%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/11%/0 DC:1091W
2026-09-19T17:36:14+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1674MHz/100%/0 DC:1093W
2026-09-19T17:36:20+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1093W
2026-09-19T17:36:25+00:00 card0:1674MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T17:36:30+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1674MHz/100%/0 DC:1093W
2026-09-19T17:36:35+00:00 card0:1730MHz/100%/0 card1:1000MHz/100%/1 card2:1730MHz/5%/0 card3:1730MHz/88%/0 DC:1092W
2026-09-19T17:36:40+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:915W
